customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country
CUST00860,Harper,Moore,harper.moore98@example.com,2025-10-14,Meta Ads,,Los Angeles,United States
CUST00861,Elizabeth,Lopez,elizabeth.lopez81@example.com,2025-05-06,Email,,Seattle,United States
CUST00862,Henry,White,henry.white78@example.com,2024-10-19,Organic,,Seattle,United States
CUST00863,Michael,Smith,michael.smith76@example.com,2024-04-19,Google Ads,,Chicago,United States
CUST00864,Liam,Perez,liam.perez17@example.com,2024-07-23,Google Ads,,Chicago,United States
CUST00865,James,Perez,james.perez42@example.com,2024-05-29,Organic,,Miami,United States
CUST00866,Sophia,Harris,sophia.harris79@example.com,2024-02-03,Meta Ads,,Boston,United States
CUST00867,Noah,Martin,noah.martin96@example.com,2026-01-27,Email,,Houston,United States
CUST00868,Jacob,Lee,jacob.lee81@example.com,2025-02-02,Google Ads,,Miami,United States
CUST00869,Emily,Perez,emily.perez16@example.com,2025-01-25,Meta Ads,,San Francisco,United States
CUST00870,Ethan,Johnson,ethan.johnson11@example.com,2026-01-31,Google Ads,,Denver,United States
CUST00871,Daniel,Harris,daniel.harris66@example.com,2024-08-18,Referral,,San Francisco,United States
CUST00872,Elizabeth,Jackson,elizabeth.jackson79@example.com,2026-01-26,Email,,Houston,United States
CUST00873,James,Anderson,james.anderson32@example.com,2025-11-30,Google Ads,,Chicago,United States
CUST00874,Jacob,Taylor,jacob.taylor25@example.com,2025-01-21,Google Ads,,Miami,United States
CUST00875,Ethan,Rodriguez,ethan.rodriguez26@example.com,2024-06-13,Email,,Miami,United States
CUST00876,Emma,Hernandez,emma.hernandez69@example.com,2025-12-27,Referral,,New York,United States
CUST00877,Ava,Robinson,ava.robinson51@example.com,2025-09-03,Google Ads,,Denver,United States
CUST00878,Sofia,Perez,sofia.perez48@example.com,2025-05-17,Organic,,Austin,United States
CUST00879,Benjamin,Williams,benjamin.williams50@example.com,2025-06-22,Google Ads,,Chicago,United States
CUST00880,Harper,Williams,harper.williams74@example.com,2024-06-12,Meta Ads,,Austin,United States
CUST00881,Charlotte,Williams,charlotte.williams54@example.com,2024-08-14,Organic,,San Francisco,United States
CUST00882,Mia,Lopez,mia.lopez47@example.com,2024-08-11,Referral,,Denver,United States
CUST00883,Harper,Thomas,harper.thomas81@example.com,2026-02-09,Referral,,New York,United States
CUST00884,Noah,Perez,noah.perez54@example.com,2025-04-01,Google Ads,,Denver,United States
CUST00885,Logan,Martin,logan.martin41@example.com,2024-02-10,Email,,San Francisco,United States
CUST00886,Charlotte,Robinson,charlotte.robinson24@example.com,2025-01-30,Google Ads,,Miami,United States
CUST00887,Emma,Robinson,emma.robinson76@example.com,2026-02-27,Meta Ads,,Austin,United States
CUST00888,Amelia,Thomas,amelia.thomas15@example.com,2024-10-30,Organic,,Houston,United States
CUST00889,Mia,Taylor,mia.taylor20@example.com,2024-04-08,Google Ads,,Austin,United States
CUST00890,Ethan,Smith,ethan.smith90@example.com,2024-03-08,Google Ads,,Houston,United States
CUST00891,Daniel,Perez,daniel.perez64@example.com,2024-04-16,Google Ads,,Seattle,United States
CUST00892,Abigail,Clark,abigail.clark19@example.com,2026-02-03,Email,,New York,United States
CUST00893,Amelia,Thompson,amelia.thompson52@example.com,2024-02-08,Google Ads,,New York,United States
CUST00894,Oliver,Sanchez,oliver.sanchez42@example.com,2025-07-25,Google Ads,,Houston,United States
CUST00895,Logan,Rodriguez,logan.rodriguez62@example.com,2025-02-01,Meta Ads,,Seattle,United States
CUST00896,Lucas,Hernandez,lucas.hernandez12@example.com,2025-02-02,Email,,Austin,United States
CUST00897,Emma,Lee,emma.lee89@example.com,2024-03-05,Organic,,Denver,United States
CUST00898,Liam,Thompson,liam.thompson19@example.com,2025-01-01,Referral,,Los Angeles,United States
CUST00899,James,Sanchez,james.sanchez97@example.com,2024-11-04,Email,,Miami,United States
CUST00900,Elizabeth,Robinson,elizabeth.robinson66@example.com,2025-01-25,Meta Ads,,New York,United States
CUST00901,Mason,Garcia,mason.garcia78@example.com,2024-08-13,Google Ads,,Seattle,United States
CUST00902,Michael,Sanchez,michael.sanchez79@example.com,2024-10-29,Referral,,Chicago,United States
CUST00903,James,Perez,james.perez92@example.com,2025-01-17,Referral,,New York,United States
CUST00904,Ethan,Ramirez,ethan.ramirez81@example.com,2024-05-24,Google Ads,,New York,United States
CUST00905,Evelyn,Martin,evelyn.martin60@example.com,2025-07-04,Meta Ads,,Los Angeles,United States
CUST00906,James,Miller,james.miller54@example.com,2024-08-04,Meta Ads,,Austin,United States
CUST00907,Ava,Garcia,ava.garcia33@example.com,2024-08-14,Email,,Miami,United States
CUST00908,Sophia,Brown,sophia.brown33@example.com,2025-11-18,Organic,,New York,United States
CUST00909,Daniel,Harris,daniel.harris80@example.com,2025-04-17,Email,,Los Angeles,United States
CUST00910,James,Perez,james.perez18@example.com,2024-09-13,Google Ads,,Denver,United States
CUST00911,Mason,Hernandez,mason.hernandez55@example.com,2024-05-11,Email,,Houston,United States
CUST00912,Noah,Martinez,noah.martinez89@example.com,2024-03-12,Referral,,San Francisco,United States
CUST00913,Mason,Anderson,mason.anderson52@example.com,2025-09-23,Email,,Denver,United States
CUST00914,Ava,Jackson,ava.jackson82@example.com,2025-01-08,Organic,,Seattle,United States
CUST00915,Oliver,Smith,oliver.smith50@example.com,2024-09-09,Organic,,Seattle,United States
CUST00916,Isabella,Clark,isabella.clark56@example.com,2024-05-17,Email,,San Francisco,United States
CUST00917,Avery,Thomas,avery.thomas69@example.com,2025-04-01,Meta Ads,,Miami,United States
CUST00918,Mason,Moore,mason.moore23@example.com,2024-06-28,Email,,Los Angeles,United States
CUST00919,Sofia,Rodriguez,sofia.rodriguez27@example.com,2025-07-05,Google Ads,,Los Angeles,United States
CUST00920,Jacob,Williams,jacob.williams12@example.com,2025-06-03,Email,,Denver,United States
CUST00921,Evelyn,Gonzalez,evelyn.gonzalez85@example.com,2024-08-05,Referral,,Austin,United States
CUST00922,Isabella,Moore,isabella.moore79@example.com,2025-04-28,Email,,Chicago,United States
CUST00923,Benjamin,Gonzalez,benjamin.gonzalez38@example.com,2026-03-01,Email,,Miami,United States
CUST00924,Ava,Anderson,ava.anderson74@example.com,2025-06-06,Google Ads,,San Francisco,United States
CUST00925,Harper,Smith,harper.smith94@example.com,2024-09-01,Organic,,Denver,United States
CUST00926,Henry,Garcia,henry.garcia75@example.com,2024-05-23,Meta Ads,,Chicago,United States
CUST00927,Evelyn,Jackson,evelyn.jackson94@example.com,2024-05-29,Organic,,Boston,United States
CUST00928,Benjamin,Johnson,benjamin.johnson38@example.com,2026-02-18,Meta Ads,,Los Angeles,United States
CUST00929,Isabella,Lopez,isabella.lopez39@example.com,2024-02-13,Email,,Austin,United States
CUST00930,Logan,Sanchez,logan.sanchez56@example.com,2025-02-01,Meta Ads,,Boston,United States
CUST00931,Avery,Johnson,avery.johnson15@example.com,2025-10-26,Meta Ads,,Austin,United States
CUST00932,Abigail,Clark,abigail.clark45@example.com,2026-01-29,Google Ads,,Austin,United States
CUST00933,Evelyn,Garcia,evelyn.garcia58@example.com,2025-10-31,Meta Ads,,Denver,United States
CUST00934,Abigail,Lewis,abigail.lewis19@example.com,2025-06-13,Google Ads,,Houston,United States
CUST00935,Harper,Gonzalez,harper.gonzalez55@example.com,2024-12-19,Meta Ads,,Boston,United States
CUST00936,Avery,Martin,avery.martin10@example.com,2025-05-28,Organic,,Boston,United States
CUST00937,Oliver,Davis,oliver.davis19@example.com,2025-06-10,Email,,Houston,United States
CUST00938,Ava,Garcia,ava.garcia30@example.com,2025-01-05,Email,,Los Angeles,United States
CUST00939,Henry,Davis,henry.davis63@example.com,2024-12-04,Organic,,Boston,United States
CUST00940,Henry,Thomas,henry.thomas71@example.com,2024-08-03,Email,,Seattle,United States
CUST00941,Emma,Davis,emma.davis15@example.com,2024-05-10,Email,,Chicago,United States
CUST00942,Ava,Lee,ava.lee75@example.com,2024-02-10,Organic,,Chicago,United States
CUST00943,Liam,Garcia,liam.garcia43@example.com,2024-07-03,Meta Ads,,Seattle,United States
CUST00944,Alexander,Jackson,alexander.jackson91@example.com,2024-01-20,Organic,,Miami,United States
CUST00945,Olivia,Miller,olivia.miller67@example.com,2025-09-13,Referral,,Boston,United States
CUST00946,Oliver,Davis,oliver.davis62@example.com,2025-09-07,Google Ads,,Denver,United States
CUST00947,Sofia,Harris,sofia.harris33@example.com,2025-09-30,Email,,Miami,United States
CUST00948,Oliver,White,oliver.white97@example.com,2024-12-16,Referral,,Denver,United States
CUST00949,Evelyn,Williams,evelyn.williams39@example.com,2025-01-22,Meta Ads,,Los Angeles,United States
CUST00950,Emma,Miller,emma.miller76@example.com,2025-05-31,Email,,Chicago,United States
CUST00951,Alexander,Brown,alexander.brown32@example.com,2025-05-02,Referral,,Denver,United States
CUST00952,Liam,Lewis,liam.lewis78@example.com,2025-05-30,Organic,,Los Angeles,United States
CUST00953,Mason,Perez,mason.perez26@example.com,2025-09-09,Meta Ads,,New York,United States
CUST00954,Avery,Harris,avery.harris96@example.com,2025-10-26,Meta Ads,,Seattle,United States
CUST00955,Benjamin,Ramirez,benjamin.ramirez15@example.com,2025-12-15,Meta Ads,,Houston,United States
CUST00956,Michael,Thomas,michael.thomas58@example.com,2024-12-24,Email,,Denver,United States
CUST00957,Noah,Wilson,noah.wilson27@example.com,2024-09-17,Meta Ads,,Houston,United States
CUST00958,Logan,Ramirez,logan.ramirez20@example.com,2024-10-17,Email,,Austin,United States
CUST00959,Lucas,Rodriguez,lucas.rodriguez34@example.com,2024-01-06,Organic,,New York,United States
CUST00960,Evelyn,Taylor,evelyn.taylor25@example.com,2025-06-16,Google Ads,,Houston,United States
CUST00961,Emily,Sanchez,emily.sanchez50@example.com,2025-02-22,Meta Ads,,Chicago,United States
CUST00962,Lucas,Lee,lucas.lee84@example.com,2024-09-16,Google Ads,,Austin,United States
CUST00963,Lucas,Jackson,lucas.jackson56@example.com,2025-09-18,Google Ads,,Seattle,United States
CUST00964,Elizabeth,Miller,elizabeth.miller62@example.com,2025-07-19,Organic,,Boston,United States
CUST00965,Oliver,Lopez,oliver.lopez81@example.com,2025-07-22,Meta Ads,,Miami,United States
CUST00966,Evelyn,Lopez,evelyn.lopez60@example.com,2026-01-23,Google Ads,,Los Angeles,United States
CUST00967,Jacob,Davis,jacob.davis67@example.com,2026-03-12,Email,,Chicago,United States
CUST00968,Noah,Miller,noah.miller75@example.com,2025-02-14,Organic,,Austin,United States
CUST00969,Alexander,Thompson,alexander.thompson97@example.com,2025-12-24,Google Ads,,Seattle,United States
CUST00970,Abigail,Smith,abigail.smith21@example.com,2024-05-28,Meta Ads,,Denver,United States
CUST00971,Lucas,Williams,lucas.williams18@example.com,2024-09-26,Google Ads,,Los Angeles,United States
CUST00972,Alexander,Johnson,alexander.johnson59@example.com,2025-02-14,Email,,Austin,United States
CUST00973,James,Thompson,james.thompson86@example.com,2024-02-28,Referral,,Chicago,United States
CUST00974,Abigail,Thomas,abigail.thomas66@example.com,2024-01-11,Google Ads,,Austin,United States
CUST00975,James,Miller,james.miller14@example.com,2026-03-13,Email,,Austin,United States
CUST00976,Emily,Davis,emily.davis88@example.com,2024-06-22,Email,,San Francisco,United States
CUST00977,Elijah,Lee,elijah.lee10@example.com,2024-06-10,Google Ads,,Miami,United States
CUST00978,Elizabeth,Gonzalez,elizabeth.gonzalez55@example.com,2025-11-16,Meta Ads,,Denver,United States
CUST00979,Sophia,Taylor,sophia.taylor11@example.com,2026-01-24,Organic,,Los Angeles,United States
CUST00980,Ethan,Martinez,ethan.martinez81@example.com,2025-08-19,Meta Ads,,Miami,United States
CUST00981,Elijah,Martin,elijah.martin34@example.com,2025-04-10,Referral,,Denver,United States
CUST00982,Emma,Rodriguez,emma.rodriguez32@example.com,2025-02-20,Meta Ads,,Austin,United States
CUST00983,Olivia,Taylor,olivia.taylor47@example.com,2024-12-14,Referral,,Austin,United States
CUST00984,Isabella,Lewis,isabella.lewis78@example.com,2026-03-23,Email,,Boston,United States
CUST00985,Charlotte,Jackson,charlotte.jackson71@example.com,2026-02-27,Google Ads,,San Francisco,United States
CUST00986,Elizabeth,Anderson,elizabeth.anderson97@example.com,2025-04-16,Organic,,New York,United States
CUST00987,Mason,Brown,mason.brown43@example.com,2024-03-10,Meta Ads,,Houston,United States
CUST00988,Henry,Thompson,henry.thompson39@example.com,2026-03-30,Meta Ads,,San Francisco,United States
CUST00989,Harper,Moore,harper.moore11@example.com,2025-12-18,Organic,,Houston,United States
CUST00990,James,Williams,james.williams61@example.com,2025-11-20,Organic,,San Francisco,United States
CUST00991,Olivia,Moore,olivia.moore32@example.com,2025-05-02,Meta Ads,,Houston,United States
CUST00992,Avery,Jackson,avery.jackson44@example.com,2024-07-06,Referral,,Houston,United States
CUST00993,Mason,White,mason.white35@example.com,2024-08-28,Organic,,Miami,United States
CUST00994,Sophia,Davis,sophia.davis35@example.com,2024-09-12,Organic,,San Francisco,United States
CUST00995,Ava,Harris,ava.harris23@example.com,2024-05-02,Referral,,Boston,United States
CUST00996,Alexander,Smith,alexander.smith79@example.com,2024-02-13,Organic,,San Francisco,United States
CUST00997,Alexander,Hernandez,alexander.hernandez73@example.com,2025-08-11,Organic,,Boston,United States
CUST00998,Oliver,Harris,oliver.harris75@example.com,2024-10-13,Meta Ads,,Denver,United States
CUST00999,Ava,Johnson,ava.johnson77@example.com,2026-03-29,Meta Ads,,Austin,United States
CUST01000,Liam,Taylor,liam.taylor54@example.com,2025-02-07,Organic,,Chicago,United States
CUST01001,Amelia,Brown,amelia.brown99@example.com,2025-06-14,Meta Ads,,New York,United States
CUST01002,Emma,Perez,emma.perez36@example.com,2025-01-23,Email,,San Francisco,United States
CUST01003,Benjamin,Martin,benjamin.martin43@example.com,2024-07-10,Meta Ads,,Houston,United States
CUST01004,Isabella,Thomas,isabella.thomas88@example.com,2024-12-17,Meta Ads,,Boston,United States
CUST01005,Lucas,Miller,lucas.miller63@example.com,2025-12-18,Organic,,San Francisco,United States
CUST01006,Daniel,Gonzalez,daniel.gonzalez45@example.com,2025-04-06,Google Ads,,Chicago,United States
CUST01007,Evelyn,Perez,evelyn.perez39@example.com,2024-04-12,Organic,,Houston,United States
CUST01008,Ethan,Wilson,ethan.wilson58@example.com,2024-07-19,Google Ads,,Chicago,United States
CUST01009,Mason,Sanchez,mason.sanchez11@example.com,2024-06-29,Meta Ads,,Chicago,United States
CUST01010,Avery,Ramirez,avery.ramirez90@example.com,2025-06-13,Meta Ads,,San Francisco,United States
CUST01011,Michael,Thomas,michael.thomas48@example.com,2024-09-13,Email,,Denver,United States
CUST01012,Liam,Gonzalez,liam.gonzalez22@example.com,2025-12-08,Google Ads,,Houston,United States
CUST01013,Sofia,Rodriguez,sofia.rodriguez70@example.com,2025-10-06,Google Ads,,San Francisco,United States
CUST01014,Isabella,Lopez,isabella.lopez56@example.com,2025-07-27,Email,,Miami,United States
CUST01015,Benjamin,Smith,benjamin.smith62@example.com,2024-05-04,Meta Ads,,Denver,United States
CUST01016,Sophia,Jackson,sophia.jackson83@example.com,2025-10-27,Email,,Chicago,United States
CUST01017,Elizabeth,Martinez,elizabeth.martinez55@example.com,2024-11-28,Email,,Boston,United States
CUST01018,Elizabeth,White,elizabeth.white67@example.com,2024-03-21,Meta Ads,,Miami,United States
CUST01019,Amelia,Lee,amelia.lee28@example.com,2024-06-20,Email,,San Francisco,United States
CUST01020,Lucas,Lee,lucas.lee88@example.com,2025-08-08,Meta Ads,,Los Angeles,United States
CUST01021,Olivia,Garcia,olivia.garcia53@example.com,2024-08-21,Meta Ads,,Miami,United States
CUST01022,Emily,Rodriguez,emily.rodriguez87@example.com,2025-10-22,Meta Ads,,Boston,United States
CUST01023,Elizabeth,Ramirez,elizabeth.ramirez56@example.com,2026-02-04,Email,,Boston,United States
CUST01024,Lucas,Garcia,lucas.garcia33@example.com,2024-01-24,Google Ads,,Houston,United States
CUST01025,Henry,Rodriguez,henry.rodriguez99@example.com,2026-02-06,Google Ads,,Chicago,United States
CUST01026,Charlotte,Brown,charlotte.brown22@example.com,2024-03-06,Referral,,Boston,United States
CUST01027,Ethan,Johnson,ethan.johnson13@example.com,2026-02-28,Meta Ads,,Los Angeles,United States
CUST01028,Noah,Rodriguez,noah.rodriguez89@example.com,2024-06-08,Google Ads,,Seattle,United States
CUST01029,James,Davis,james.davis41@example.com,2026-01-25,Google Ads,,Chicago,United States
CUST01030,Ava,Taylor,ava.taylor31@example.com,2024-01-30,Google Ads,,San Francisco,United States
CUST01031,Daniel,Robinson,daniel.robinson51@example.com,2025-05-02,Meta Ads,,Austin,United States
CUST01032,Logan,Rodriguez,logan.rodriguez80@example.com,2025-03-31,Google Ads,,Austin,United States
CUST01033,Oliver,Jackson,oliver.jackson86@example.com,2025-04-12,Email,,Denver,United States
CUST01034,Lucas,Taylor,lucas.taylor91@example.com,2025-10-16,Meta Ads,,San Francisco,United States
CUST01035,Mason,Moore,mason.moore39@example.com,2024-04-01,Meta Ads,,San Francisco,United States
CUST01036,Lucas,Rodriguez,lucas.rodriguez29@example.com,2024-11-06,Google Ads,,Austin,United States
CUST01037,Sofia,Harris,sofia.harris27@example.com,2024-12-18,Google Ads,,Austin,United States
CUST01038,Emma,Thompson,emma.thompson72@example.com,2026-02-12,Meta Ads,,New York,United States
CUST01039,Elizabeth,Wilson,elizabeth.wilson47@example.com,2025-09-03,Google Ads,,New York,United States
CUST01040,Ethan,Lopez,ethan.lopez34@example.com,2025-02-25,Organic,,Seattle,United States
CUST01041,Charlotte,Davis,charlotte.davis30@example.com,2026-01-02,Organic,,Seattle,United States
CUST01042,Sofia,Gonzalez,sofia.gonzalez38@example.com,2024-09-26,Google Ads,,Houston,United States
CUST01043,Harper,Harris,harper.harris88@example.com,2025-12-11,Email,,Miami,United States
CUST01044,Abigail,White,abigail.white78@example.com,2024-10-02,Meta Ads,,Los Angeles,United States
CUST01045,Oliver,Jones,oliver.jones47@example.com,2024-04-23,Email,,Denver,United States
CUST01046,Amelia,Rodriguez,amelia.rodriguez99@example.com,2025-09-29,Meta Ads,,San Francisco,United States
CUST01047,Emma,Jones,emma.jones16@example.com,2025-07-01,Google Ads,,Los Angeles,United States
CUST01048,James,Rodriguez,james.rodriguez26@example.com,2026-01-02,Meta Ads,,New York,United States
CUST01049,Elijah,Williams,elijah.williams29@example.com,2024-01-16,Meta Ads,,San Francisco,United States
CUST01050,Lucas,Martinez,lucas.martinez73@example.com,2025-01-15,Meta Ads,,New York,United States
CUST01051,Mia,Williams,mia.williams28@example.com,2024-02-27,Google Ads,,Seattle,United States
CUST01052,Olivia,Moore,olivia.moore70@example.com,2024-07-04,Google Ads,,Miami,United States
CUST01053,Sofia,Gonzalez,sofia.gonzalez11@example.com,2024-05-04,Referral,,Houston,United States
CUST01054,Charlotte,Harris,charlotte.harris66@example.com,2024-09-10,Organic,,New York,United States
CUST01055,Sophia,Anderson,sophia.anderson22@example.com,2025-06-17,Email,,Houston,United States
CUST01056,Mason,Gonzalez,mason.gonzalez97@example.com,2024-11-15,Referral,,Chicago,United States
CUST01057,Abigail,White,abigail.white15@example.com,2026-02-01,Referral,,Austin,United States
CUST01058,Noah,Rodriguez,noah.rodriguez71@example.com,2025-10-15,Google Ads,,San Francisco,United States
CUST01059,Avery,Johnson,avery.johnson95@example.com,2024-08-11,Referral,,Houston,United States
CUST01060,Abigail,Wilson,abigail.wilson51@example.com,2024-01-16,Google Ads,,Miami,United States
CUST01061,Evelyn,Brown,evelyn.brown60@example.com,2026-03-19,Google Ads,,New York,United States
CUST01062,Evelyn,Sanchez,evelyn.sanchez98@example.com,2025-05-01,Email,,Chicago,United States
CUST01063,Benjamin,Harris,benjamin.harris21@example.com,2024-09-11,Google Ads,,Los Angeles,United States
CUST01064,Henry,Martin,henry.martin53@example.com,2026-02-16,Email,,New York,United States
CUST01065,Benjamin,Lee,benjamin.lee29@example.com,2025-12-19,Meta Ads,,Los Angeles,United States
CUST01066,Ava,Thomas,ava.thomas39@example.com,2024-11-20,Referral,,San Francisco,United States
CUST01067,Michael,Lewis,michael.lewis66@example.com,2026-01-20,Google Ads,,Seattle,United States
CUST01068,Benjamin,White,benjamin.white27@example.com,2024-09-13,Organic,,Boston,United States
CUST01069,Emily,Anderson,emily.anderson81@example.com,2024-10-28,Meta Ads,,Boston,United States
CUST01070,Sophia,Jackson,sophia.jackson33@example.com,2025-07-10,Meta Ads,,Boston,United States
CUST01071,Isabella,Ramirez,isabella.ramirez86@example.com,2025-07-21,Google Ads,,Austin,United States
CUST01072,Ava,Anderson,ava.anderson47@example.com,2024-09-26,Meta Ads,,Boston,United States
CUST01073,Emma,Harris,emma.harris91@example.com,2025-06-02,Meta Ads,,Chicago,United States
CUST01074,Avery,Smith,avery.smith89@example.com,2025-01-07,Organic,,Houston,United States
CUST01075,Mia,White,mia.white18@example.com,2025-11-05,Referral,,Seattle,United States
CUST01076,Sophia,Taylor,sophia.taylor97@example.com,2025-05-24,Organic,,Chicago,United States
CUST01077,Alexander,Martinez,alexander.martinez51@example.com,2025-02-23,Email,,Los Angeles,United States
CUST01078,Noah,Taylor,noah.taylor94@example.com,2024-03-09,Google Ads,,Chicago,United States
CUST01079,Oliver,Ramirez,oliver.ramirez14@example.com,2024-07-25,Google Ads,,Houston,United States
CUST01080,Noah,Johnson,noah.johnson83@example.com,2025-10-19,Organic,,Boston,United States
CUST01081,Harper,Martin,harper.martin99@example.com,2025-08-27,Google Ads,,San Francisco,United States
CUST01082,Elijah,Martin,elijah.martin19@example.com,2024-01-14,Referral,,Houston,United States
CUST01083,Abigail,Thomas,abigail.thomas20@example.com,2025-04-24,Organic,,New York,United States
CUST01084,Benjamin,Moore,benjamin.moore63@example.com,2025-01-12,Organic,,New York,United States
CUST01085,Sofia,Martin,sofia.martin44@example.com,2025-06-25,Google Ads,,Los Angeles,United States
CUST01086,Sofia,Martinez,sofia.martinez19@example.com,2024-08-09,Referral,,Los Angeles,United States
CUST01087,Noah,White,noah.white39@example.com,2025-06-28,Meta Ads,,Houston,United States
CUST01088,Harper,Perez,harper.perez41@example.com,2025-08-06,Email,,Chicago,United States
CUST01089,Ethan,White,ethan.white81@example.com,2025-03-01,Organic,,Denver,United States
CUST01090,Benjamin,Perez,benjamin.perez68@example.com,2025-12-20,Email,,Los Angeles,United States
CUST01091,Oliver,Sanchez,oliver.sanchez33@example.com,2025-07-17,Meta Ads,,San Francisco,United States
CUST01092,Henry,Garcia,henry.garcia78@example.com,2025-09-06,Meta Ads,,San Francisco,United States
CUST01093,Avery,Hernandez,avery.hernandez80@example.com,2024-11-28,Organic,,Seattle,United States
CUST01094,Elizabeth,Lee,elizabeth.lee65@example.com,2026-01-13,Meta Ads,,Houston,United States
CUST01095,Evelyn,Moore,evelyn.moore37@example.com,2025-01-19,Organic,,Miami,United States
CUST01096,Benjamin,Anderson,benjamin.anderson67@example.com,2025-02-10,Google Ads,,New York,United States
CUST01097,James,Martin,james.martin12@example.com,2025-06-14,Google Ads,,Miami,United States
CUST01098,Emma,Martinez,emma.martinez38@example.com,2024-08-07,Organic,,New York,United States
CUST01099,Elizabeth,Clark,elizabeth.clark98@example.com,2024-10-09,Referral,,Austin,United States
CUST01100,Ethan,Jackson,ethan.jackson83@example.com,2024-06-07,Google Ads,,Boston,United States
CUST01101,Benjamin,Jones,benjamin.jones27@example.com,2024-09-28,Meta Ads,,Denver,United States
CUST01102,Elijah,Davis,elijah.davis42@example.com,2024-11-03,Google Ads,,Seattle,United States
CUST01103,Evelyn,Robinson,evelyn.robinson37@example.com,2026-01-21,Google Ads,,San Francisco,United States
CUST01104,Michael,Thomas,michael.thomas32@example.com,2025-05-14,Organic,,Denver,United States
CUST01105,Sofia,Robinson,sofia.robinson22@example.com,2025-09-01,Email,,New York,United States
CUST01106,Jacob,Sanchez,jacob.sanchez83@example.com,2025-01-25,Google Ads,,New York,United States
CUST01107,Logan,Harris,logan.harris52@example.com,2024-12-22,Organic,,Seattle,United States
CUST01108,Lucas,Robinson,lucas.robinson25@example.com,2026-02-27,Google Ads,,Denver,United States
CUST01109,Logan,Smith,logan.smith91@example.com,2026-03-07,Email,,New York,United States
CUST01110,James,Taylor,james.taylor15@example.com,2024-11-22,Meta Ads,,Chicago,United States
CUST01111,Mia,Taylor,mia.taylor99@example.com,2024-08-14,Google Ads,,Seattle,United States
CUST01112,Amelia,Harris,amelia.harris86@example.com,2025-08-12,Meta Ads,,Houston,United States
CUST01113,Lucas,Martinez,lucas.martinez60@example.com,2024-05-31,Google Ads,,Los Angeles,United States
CUST01114,Mason,Jackson,mason.jackson16@example.com,2025-07-15,Meta Ads,,Los Angeles,United States
CUST01115,Charlotte,Taylor,charlotte.taylor65@example.com,2026-03-03,Email,,Chicago,United States
CUST01116,Mason,Moore,mason.moore35@example.com,2025-05-14,Meta Ads,,Denver,United States
CUST01117,Sophia,Moore,sophia.moore88@example.com,2026-01-23,Meta Ads,,Houston,United States
CUST01118,Olivia,Rodriguez,olivia.rodriguez65@example.com,2024-11-27,Email,,Denver,United States
CUST01119,Olivia,Brown,olivia.brown95@example.com,2025-02-27,Meta Ads,,San Francisco,United States
CUST01120,Sophia,Hernandez,sophia.hernandez54@example.com,2025-08-31,Email,,Miami,United States
CUST01121,Oliver,Lopez,oliver.lopez88@example.com,2025-03-28,Email,,Boston,United States
CUST01122,Liam,Robinson,liam.robinson39@example.com,2024-07-23,Email,,Chicago,United States
CUST01123,Elizabeth,White,elizabeth.white20@example.com,2024-04-25,Organic,,Houston,United States
CUST01124,Alexander,Robinson,alexander.robinson28@example.com,2024-10-21,Google Ads,,Los Angeles,United States
CUST01125,James,Anderson,james.anderson70@example.com,2024-01-24,Meta Ads,,Austin,United States
CUST01126,Sophia,Miller,sophia.miller79@example.com,2025-06-19,Organic,,Austin,United States
CUST01127,Mason,Martin,mason.martin28@example.com,2025-12-12,Email,,New York,United States
CUST01128,Charlotte,Jackson,charlotte.jackson94@example.com,2025-06-23,Google Ads,,Chicago,United States
CUST01129,Liam,Martinez,liam.martinez35@example.com,2026-03-19,Email,,Miami,United States
CUST01130,Liam,Anderson,liam.anderson93@example.com,2024-01-09,Google Ads,,Miami,United States
CUST01131,Henry,Ramirez,henry.ramirez94@example.com,2025-01-03,Organic,,New York,United States
CUST01132,James,Ramirez,james.ramirez93@example.com,2025-01-30,Google Ads,,Seattle,United States
CUST01133,Harper,Thompson,harper.thompson22@example.com,2024-11-19,Meta Ads,,Denver,United States
CUST01134,Ethan,Williams,ethan.williams33@example.com,2024-07-22,Meta Ads,,Boston,United States
CUST01135,Ethan,Robinson,ethan.robinson12@example.com,2024-02-10,Google Ads,,Austin,United States
CUST01136,James,Hernandez,james.hernandez72@example.com,2025-02-06,Organic,,New York,United States
CUST01137,Benjamin,Perez,benjamin.perez55@example.com,2024-12-29,Email,,Houston,United States
CUST01138,Harper,Rodriguez,harper.rodriguez17@example.com,2025-10-02,Google Ads,,Seattle,United States
CUST01139,Avery,Clark,avery.clark13@example.com,2025-07-22,Referral,,Houston,United States
CUST01140,Ava,Hernandez,ava.hernandez60@example.com,2025-11-03,Google Ads,,Seattle,United States
CUST01141,Harper,Perez,harper.perez88@example.com,2025-10-02,Email,,Seattle,United States
CUST01142,Elijah,Jackson,elijah.jackson29@example.com,2025-03-12,Referral,,Denver,United States
CUST01143,Mia,Anderson,mia.anderson79@example.com,2024-05-14,Google Ads,,Chicago,United States
CUST01144,Evelyn,Moore,evelyn.moore97@example.com,2026-03-30,Google Ads,,Chicago,United States
CUST01145,James,Thompson,james.thompson77@example.com,2024-05-18,Meta Ads,,Chicago,United States
CUST01146,Abigail,Robinson,abigail.robinson82@example.com,2024-06-10,Meta Ads,,Austin,United States
