customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country,first_purchase_date,last_purchase_date,frequency,gross_monetary,total_refunded,net_monetary,total_quantity,returns_count,recency,return_rate,tenure_days
CUST01126,Sophia,Miller,sophia.miller79@example.com,2025-06-19,Organic,,Austin,United States,2026-01-03,2026-06-18,6,470.4,0.0,470.4,7,0,13.0,0.0,377
CUST01127,Mason,Martin,mason.martin28@example.com,2025-12-12,Email,,New York,United States,2026-01-02,2026-04-22,2,278.18,219.72,58.46,5,1,70.0,0.5,201
CUST01128,Charlotte,Jackson,charlotte.jackson94@example.com,2025-06-23,Google Ads,,Chicago,United States,2025-06-26,2026-06-06,6,820.38,134.11,686.27,6,2,25.0,0.3333333333333333,373
CUST01129,Liam,Martinez,liam.martinez35@example.com,2026-03-19,Email,,Miami,United States,2026-03-31,2026-05-14,5,348.0,0.0,348.0,6,0,48.0,0.0,104
CUST01130,Liam,Anderson,liam.anderson93@example.com,2024-01-09,Google Ads,,Miami,United States,2025-09-02,2026-06-17,3,282.6,0.0,282.6,4,0,14.0,0.0,904
CUST01131,Henry,Ramirez,henry.ramirez94@example.com,2025-01-03,Organic,,New York,United States,2025-11-16,2026-04-20,2,276.47,0.0,276.47,4,0,72.0,0.0,544
CUST01132,James,Ramirez,james.ramirez93@example.com,2025-01-30,Google Ads,,Seattle,United States,2025-02-25,2026-04-25,11,1532.1200000000001,265.68,1266.44,14,1,67.0,0.09090909090909091,517
CUST01133,Harper,Thompson,harper.thompson22@example.com,2024-11-19,Meta Ads,,Denver,United States,2025-02-10,2026-06-11,8,1250.7,49.04,1201.66,10,1,20.0,0.125,589
CUST01134,Ethan,Williams,ethan.williams33@example.com,2024-07-22,Meta Ads,,Boston,United States,2025-10-30,2025-10-30,1,115.21,0.0,115.21,1,0,244.0,0.0,709
CUST01135,Ethan,Robinson,ethan.robinson12@example.com,2024-02-10,Google Ads,,Austin,United States,2024-05-15,2026-03-02,4,459.67,133.74,325.93,4,2,121.0,0.5,872
CUST01136,James,Hernandez,james.hernandez72@example.com,2025-02-06,Organic,,New York,United States,2026-05-02,2026-05-02,1,92.13,0.0,92.13,1,0,60.0,0.0,510
CUST01137,Benjamin,Perez,benjamin.perez55@example.com,2024-12-29,Email,,Houston,United States,2025-01-21,2026-04-30,8,1116.0500000000002,132.8,983.25,14,1,62.0,0.125,549
CUST01138,Harper,Rodriguez,harper.rodriguez17@example.com,2025-10-02,Google Ads,,Seattle,United States,2025-11-26,2026-06-14,3,276.19,0.0,276.19,5,0,17.0,0.0,272
CUST01139,Avery,Clark,avery.clark13@example.com,2025-07-22,Referral,,Houston,United States,2025-08-25,2026-05-14,5,361.78,37.88,323.9,5,1,48.0,0.2,344
CUST01140,Ava,Hernandez,ava.hernandez60@example.com,2025-11-03,Google Ads,,Seattle,United States,2026-06-19,2026-06-29,2,103.41,0.0,103.41,2,0,2.0,0.0,240
CUST01141,Harper,Perez,harper.perez88@example.com,2025-10-02,Email,,Seattle,United States,2026-02-19,2026-06-19,3,310.32,154.26,156.06,3,1,12.0,0.3333333333333333,272
CUST01142,Elijah,Jackson,elijah.jackson29@example.com,2025-03-12,Referral,,Denver,United States,2025-03-21,2026-04-09,3,214.86,70.8,144.06,5,1,83.0,0.3333333333333333,476
CUST01143,Mia,Anderson,mia.anderson79@example.com,2024-05-14,Google Ads,,Chicago,United States,2025-01-05,2026-04-04,3,529.0,0.0,529.0,5,0,88.0,0.0,778
CUST01144,Evelyn,Moore,evelyn.moore97@example.com,2026-03-30,Google Ads,,Chicago,United States,2026-04-02,2026-06-10,7,528.5899999999999,0.0,528.5899999999999,9,0,21.0,0.0,93
CUST01145,James,Thompson,james.thompson77@example.com,2024-05-18,Meta Ads,,Chicago,United States,2024-09-30,2026-05-01,4,250.39,0.0,250.39,5,0,61.0,0.0,774
CUST01146,Abigail,Robinson,abigail.robinson82@example.com,2024-06-10,Meta Ads,,Austin,United States,2024-09-22,2026-04-09,2,199.12,0.0,199.12,2,0,83.0,0.0,751
CUST01147,Ethan,White,ethan.white25@example.com,2024-07-07,Meta Ads,,Chicago,United States,2024-08-16,2026-02-10,3,939.8900000000001,0.0,939.8900000000001,6,0,141.0,0.0,724
CUST01148,Jacob,Smith,jacob.smith50@example.com,2025-02-27,Referral,,Miami,United States,2025-03-23,2026-02-23,3,245.3,0.0,245.3,7,0,128.0,0.0,489
CUST01149,Amelia,White,amelia.white91@example.com,2026-01-26,Google Ads,,Houston,United States,2026-03-27,2026-05-19,3,352.92,134.53,218.39,3,1,43.0,0.3333333333333333,156
CUST01150,Noah,Jones,noah.jones33@example.com,2024-01-27,Organic,,Denver,United States,2024-11-14,2024-11-14,1,41.73,0.0,41.73,1,0,594.0,0.0,886
CUST01151,Alexander,Rodriguez,alexander.rodriguez87@example.com,2025-08-03,Email,,Denver,United States,2026-01-16,2026-04-27,2,126.35,72.55,53.8,3,1,65.0,0.5,332
CUST01152,Elijah,Davis,elijah.davis97@example.com,2024-01-27,Meta Ads,,Boston,United States,2025-08-02,2025-08-02,1,49.05,0.0,49.05,1,0,333.0,0.0,886
CUST01153,Ava,Taylor,ava.taylor87@example.com,2025-04-25,Organic,,San Francisco,United States,2025-06-17,2026-04-17,2,171.64,0.0,171.64,2,0,75.0,0.0,432
CUST01154,Oliver,Ramirez,oliver.ramirez59@example.com,2025-05-18,Meta Ads,,Chicago,United States,2025-11-05,2025-11-05,1,92.59,0.0,92.59,1,0,238.0,0.0,409
CUST01155,Sophia,Davis,sophia.davis14@example.com,2025-02-22,Organic,,New York,United States,2025-12-26,2025-12-26,1,759.88,0.0,759.88,4,0,187.0,0.0,494
CUST01156,Logan,Rodriguez,logan.rodriguez62@example.com,2024-08-15,Organic,,Houston,United States,2024-11-30,2026-03-26,5,897.45,170.86,726.59,6,1,97.0,0.2,685
CUST01157,Elizabeth,Miller,elizabeth.miller18@example.com,2024-06-30,Referral,,Boston,United States,2026-03-30,2026-03-30,1,72.51,0.0,72.51,1,0,93.0,0.0,731
CUST01158,Daniel,Martin,daniel.martin72@example.com,2025-12-05,Meta Ads,,Boston,United States,2025-12-31,2026-03-23,2,707.95,0.0,707.95,4,0,100.0,0.0,208
CUST01159,Avery,Davis,avery.davis64@example.com,2025-02-18,Organic,,Denver,United States,2025-04-04,2026-01-17,6,1425.96,584.7,841.26,14,2,165.0,0.3333333333333333,498
CUST01160,Jacob,Clark,jacob.clark58@example.com,2026-01-07,Meta Ads,,Denver,United States,2026-01-25,2026-06-07,8,1031.88,193.04000000000002,838.84,13,2,24.0,0.25,175
CUST01161,Jacob,Jackson,jacob.jackson86@example.com,2025-07-03,Meta Ads,,New York,United States,2025-07-19,2025-07-19,1,57.68,0.0,57.68,2,0,347.0,0.0,363
CUST01162,Harper,Brown,harper.brown67@example.com,2025-04-12,Organic,,New York,United States,2025-04-20,2025-04-20,1,87.48,0.0,87.48,1,0,437.0,0.0,445
CUST01163,Avery,Davis,avery.davis76@example.com,2025-07-04,Meta Ads,,New York,United States,2025-09-08,2025-12-23,4,273.7,0.0,273.7,4,0,190.0,0.0,362
CUST01164,Ethan,Gonzalez,ethan.gonzalez76@example.com,2026-02-22,Email,,New York,United States,2026-06-26,2026-06-26,1,62.13,0.0,62.13,1,0,5.0,0.0,129
CUST01165,Sophia,Martinez,sophia.martinez66@example.com,2025-02-11,Organic,,Miami,United States,2025-09-20,2025-09-20,1,154.84,0.0,154.84,2,0,284.0,0.0,505
CUST01166,Amelia,Garcia,amelia.garcia64@example.com,2024-10-28,Email,,New York,United States,2024-11-15,2025-01-26,2,759.9300000000001,0.0,759.9300000000001,5,0,521.0,0.0,611
CUST01167,Emily,Taylor,emily.taylor28@example.com,2025-04-19,Organic,,Boston,United States,2025-08-20,2026-05-22,5,373.38,0.0,373.38,8,0,40.0,0.0,438
CUST01168,Olivia,White,olivia.white74@example.com,2024-04-25,Google Ads,,Denver,United States,2024-12-18,2024-12-18,1,110.1,0.0,110.1,1,0,560.0,0.0,797
CUST01169,Avery,Thompson,avery.thompson79@example.com,2024-05-18,Meta Ads,,San Francisco,United States,2025-04-17,2025-04-17,1,115.1,0.0,115.1,2,0,440.0,0.0,774
CUST01170,Amelia,Smith,amelia.smith32@example.com,2025-04-09,Email,,Houston,United States,2025-04-27,2025-07-29,2,385.68,0.0,385.68,3,0,337.0,0.0,448
CUST01171,Avery,Anderson,avery.anderson21@example.com,2024-09-13,Meta Ads,,Chicago,United States,2025-02-19,2026-02-28,4,474.12,329.44,144.68,7,1,123.0,0.25,656
CUST01172,Emily,White,emily.white25@example.com,2024-04-03,Google Ads,,Boston,United States,2024-10-05,2026-05-07,2,212.9,0.0,212.9,3,0,55.0,0.0,819
CUST01173,Abigail,Lopez,abigail.lopez20@example.com,2025-06-20,Organic,,Austin,United States,2025-07-24,2026-02-26,2,171.73000000000002,0.0,171.73000000000002,2,0,125.0,0.0,376
CUST01174,Alexander,Garcia,alexander.garcia58@example.com,2025-07-17,Meta Ads,,Chicago,United States,2026-01-15,2026-02-22,2,873.71,0.0,873.71,4,0,129.0,0.0,349
CUST01175,Logan,Hernandez,logan.hernandez82@example.com,2025-11-06,Organic,,Chicago,United States,2025-12-02,2026-03-21,3,313.21,38.29,274.92,3,1,102.0,0.3333333333333333,237
CUST01176,Daniel,Jones,daniel.jones32@example.com,2026-02-26,Organic,,Seattle,United States,2026-04-15,2026-06-17,4,884.48,77.71,806.77,8,1,14.0,0.25,125
CUST01177,James,Martinez,james.martinez67@example.com,2024-10-22,Email,,Los Angeles,United States,,,0,0.0,0.0,0.0,0,0,,0.0,617
CUST01178,Avery,Jones,avery.jones35@example.com,2024-01-04,Email,,Miami,United States,2024-01-05,2026-06-28,13,3061.55,877.6800000000001,2183.87,23,3,3.0,0.23076923076923078,909
CUST01179,Emma,Anderson,emma.anderson73@example.com,2025-05-25,Meta Ads,,New York,United States,2025-06-21,2026-06-16,4,706.6700000000001,0.0,706.6700000000001,5,0,15.0,0.0,402
CUST01180,Alexander,Lewis,alexander.lewis73@example.com,2024-08-31,Google Ads,,Boston,United States,,,0,0.0,0.0,0.0,0,0,,0.0,669
CUST01181,Amelia,Wilson,amelia.wilson66@example.com,2024-03-22,Email,,New York,United States,2025-10-22,2025-10-22,1,96.72,0.0,96.72,1,0,252.0,0.0,831
CUST01182,Elijah,Lewis,elijah.lewis80@example.com,2024-10-11,Email,,Austin,United States,2024-11-06,2025-09-20,7,474.1,157.47,316.63,11,2,284.0,0.2857142857142857,628
CUST01183,Sofia,Clark,sofia.clark36@example.com,2024-02-20,Google Ads,,New York,United States,2025-01-13,2026-01-31,4,303.04,0.0,303.04,5,0,151.0,0.0,862
CUST01184,Abigail,Lopez,abigail.lopez14@example.com,2024-05-28,Organic,,Denver,United States,2024-11-20,2025-11-01,2,711.82,0.0,711.82,3,0,242.0,0.0,764
CUST01185,Sofia,Martin,sofia.martin48@example.com,2024-12-05,Referral,,New York,United States,2026-02-12,2026-04-13,2,1114.89,0.0,1114.89,5,0,79.0,0.0,573
CUST01186,Noah,Wilson,noah.wilson32@example.com,2024-06-14,Email,,Denver,United States,2024-11-18,2026-06-05,5,490.99,0.0,490.99,6,0,26.0,0.0,747
CUST01187,Henry,Thompson,henry.thompson99@example.com,2025-09-01,Email,,Austin,United States,2026-01-13,2026-05-28,9,1064.95,103.09,961.8599999999999,11,1,34.0,0.1111111111111111,303
CUST01188,Oliver,Anderson,oliver.anderson84@example.com,2025-01-03,Referral,,Los Angeles,United States,2025-07-04,2026-04-16,4,524.71,0.0,524.71,7,0,76.0,0.0,544
CUST01189,Elizabeth,Martinez,elizabeth.martinez51@example.com,2025-01-12,Organic,,Los Angeles,United States,2025-03-30,2026-06-26,7,1130.27,0.0,1130.27,9,0,5.0,0.0,535
CUST01190,Elizabeth,Wilson,elizabeth.wilson80@example.com,2024-03-07,Google Ads,,Chicago,United States,2024-07-25,2026-03-27,7,829.4200000000001,0.0,829.4200000000001,9,0,96.0,0.0,846
CUST01191,Noah,Thompson,noah.thompson45@example.com,2024-12-03,Meta Ads,,Austin,United States,2025-01-31,2025-07-06,5,548.84,0.0,548.84,12,0,360.0,0.0,575
CUST01192,Sophia,Thompson,sophia.thompson36@example.com,2025-09-18,Google Ads,,Denver,United States,2025-09-21,2026-06-27,5,636.43,0.0,636.43,10,0,4.0,0.0,286
CUST01193,Jacob,Lee,jacob.lee77@example.com,2024-03-30,Meta Ads,,Denver,United States,2025-04-07,2025-04-07,1,137.25,0.0,137.25,1,0,450.0,0.0,823
CUST01194,Logan,Sanchez,logan.sanchez46@example.com,2025-03-13,Email,,San Francisco,United States,2025-06-15,2026-06-13,4,763.87,0.0,763.87,10,0,18.0,0.0,475
CUST01195,Isabella,Taylor,isabella.taylor83@example.com,2025-09-30,Meta Ads,,Chicago,United States,2026-06-22,2026-06-22,1,31.78,0.0,31.78,2,0,9.0,0.0,274
CUST01196,Alexander,Jackson,alexander.jackson73@example.com,2025-06-16,Organic,,Boston,United States,2025-09-01,2025-12-06,4,409.15,222.79,186.35999999999999,5,2,207.0,0.5,380
CUST01197,Mason,Sanchez,mason.sanchez33@example.com,2025-09-16,Google Ads,,Miami,United States,2025-10-09,2026-04-03,8,1023.87,141.56,882.3100000000001,10,2,89.0,0.25,288
CUST01198,Sophia,Smith,sophia.smith25@example.com,2024-01-25,Meta Ads,,Los Angeles,United States,2024-02-08,2026-04-30,8,1335.35,70.42,1264.93,12,1,62.0,0.125,888
CUST01199,Jacob,Ramirez,jacob.ramirez36@example.com,2026-03-29,Email,,Seattle,United States,2026-06-20,2026-06-20,1,137.79,0.0,137.79,1,0,11.0,0.0,94
CUST01200,Lucas,Johnson,lucas.johnson52@example.com,2024-12-24,Email,,Houston,United States,2025-03-17,2026-06-02,7,957.82,0.0,957.82,8,0,29.0,0.0,554
CUST01201,Emma,Lee,emma.lee35@example.com,2025-12-07,Google Ads,,Los Angeles,United States,2025-12-17,2026-06-11,3,339.53,311.57,27.96,4,2,20.0,0.6666666666666666,206
CUST01202,James,Martinez,james.martinez74@example.com,2025-07-17,Meta Ads,,New York,United States,2025-10-28,2026-05-28,4,1388.56,56.1,1332.46,8,1,34.0,0.25,349
CUST01203,Noah,Perez,noah.perez52@example.com,2024-12-15,Meta Ads,,Denver,United States,2025-09-08,2026-05-28,2,157.56,60.0,97.56,4,1,34.0,0.5,563
CUST01204,Alexander,Smith,alexander.smith32@example.com,2024-07-17,Meta Ads,,San Francisco,United States,2025-01-24,2026-05-13,9,1413.31,129.10000000000002,1284.21,13,2,49.0,0.2222222222222222,714
CUST01205,Logan,Perez,logan.perez71@example.com,2025-04-30,Organic,,Chicago,United States,2025-06-12,2026-02-21,2,267.62,0.0,267.62,2,0,130.0,0.0,427
CUST01206,Mason,Jones,mason.jones90@example.com,2025-04-16,Organic,,Austin,United States,2026-03-05,2026-04-16,2,131.24,131.24,0.0,2,2,76.0,1.0,441
CUST01207,Avery,Hernandez,avery.hernandez69@example.com,2026-03-13,Organic,,New York,United States,2026-04-05,2026-05-30,2,506.65,280.64,226.01,2,1,32.0,0.5,110
CUST01208,Sofia,Taylor,sofia.taylor48@example.com,2025-08-01,Organic,,San Francisco,United States,2026-04-25,2026-04-25,1,41.72,0.0,41.72,1,0,67.0,0.0,334
CUST01209,Ethan,Moore,ethan.moore12@example.com,2024-08-01,Email,,San Francisco,United States,2024-11-02,2026-01-29,2,230.3,72.9,157.4,3,1,153.0,0.5,699
CUST01210,Michael,Robinson,michael.robinson55@example.com,2024-03-08,Referral,,Miami,United States,2026-04-15,2026-04-15,1,123.91,0.0,123.91,1,0,77.0,0.0,845
CUST01211,Sofia,Smith,sofia.smith53@example.com,2025-01-19,Email,,Chicago,United States,2025-03-17,2026-04-24,3,375.9,203.07,172.83,3,1,68.0,0.3333333333333333,528
CUST01212,Evelyn,Martin,evelyn.martin59@example.com,2024-07-10,Email,,Miami,United States,2025-11-21,2025-11-21,1,394.94,0.0,394.94,2,0,222.0,0.0,721
CUST01213,Emily,Ramirez,emily.ramirez50@example.com,2025-12-27,Google Ads,,Seattle,United States,2026-01-21,2026-05-02,6,556.41,0.0,556.41,7,0,60.0,0.0,186
CUST01214,Olivia,Thomas,olivia.thomas40@example.com,2025-01-15,Meta Ads,,Miami,United States,2025-08-04,2026-01-22,2,282.52,0.0,282.52,2,0,160.0,0.0,532
CUST01215,Sophia,Taylor,sophia.taylor48@example.com,2024-06-28,Google Ads,,New York,United States,2024-09-02,2024-09-02,1,61.02,0.0,61.02,1,0,667.0,0.0,733
CUST01216,Elizabeth,Miller,elizabeth.miller21@example.com,2025-03-30,Meta Ads,,Boston,United States,2025-06-29,2026-04-11,6,540.83,76.64,464.19,8,1,81.0,0.16666666666666666,458
CUST01217,Avery,Taylor,avery.taylor29@example.com,2024-07-13,Meta Ads,,Boston,United States,2024-07-15,2026-04-09,10,1353.18,448.73,904.45,14,2,83.0,0.2,718
CUST01218,Jacob,Ramirez,jacob.ramirez77@example.com,2024-11-13,Organic,,Chicago,United States,2025-02-15,2026-01-10,3,387.0,126.21,260.78999999999996,4,1,172.0,0.3333333333333333,595
CUST01219,Elizabeth,Ramirez,elizabeth.ramirez22@example.com,2025-06-12,Email,,Chicago,United States,2026-01-27,2026-01-27,1,377.88,0.0,377.88,4,0,155.0,0.0,384
CUST01220,Sophia,White,sophia.white14@example.com,2025-04-15,Meta Ads,,Austin,United States,2025-04-28,2026-06-23,25,4241.4800000000005,329.36,3912.12,33,4,8.0,0.16,442
CUST01221,Noah,Smith,noah.smith49@example.com,2024-02-15,Email,,Denver,United States,2025-04-19,2025-04-19,1,37.88,0.0,37.88,1,0,438.0,0.0,867
CUST01222,Daniel,Williams,daniel.williams52@example.com,2025-04-23,Organic,,Los Angeles,United States,2025-05-17,2026-06-11,9,1621.54,121.47,1500.07,12,1,20.0,0.1111111111111111,434
CUST01223,Harper,Harris,harper.harris94@example.com,2026-02-02,Meta Ads,,Denver,United States,2026-02-26,2026-05-25,6,821.74,33.7,788.04,10,1,37.0,0.16666666666666666,149
CUST01224,Elizabeth,Martinez,elizabeth.martinez91@example.com,2024-08-02,Meta Ads,,Houston,United States,2024-09-15,2026-05-11,3,541.21,255.66,285.55,3,1,51.0,0.3333333333333333,698
CUST01225,James,Rodriguez,james.rodriguez78@example.com,2024-11-22,Organic,,Los Angeles,United States,2024-12-10,2026-06-24,4,454.38,144.44,309.94,7,1,7.0,0.25,586
CUST01226,Isabella,Jones,isabella.jones30@example.com,2024-10-07,Google Ads,,Denver,United States,2026-03-12,2026-03-12,1,483.62,0.0,483.62,2,0,111.0,0.0,632
CUST01227,Ethan,Taylor,ethan.taylor23@example.com,2024-07-30,Meta Ads,,Austin,United States,2024-12-08,2026-06-17,2,319.28999999999996,0.0,319.28999999999996,2,0,14.0,0.0,701
CUST01228,Mia,Rodriguez,mia.rodriguez28@example.com,2025-12-22,Organic,,Denver,United States,2025-12-22,2026-04-27,2,241.31,70.79,170.52,3,1,65.0,0.5,191
CUST01229,Elijah,Garcia,elijah.garcia19@example.com,2024-11-14,Email,,San Francisco,United States,2025-10-30,2025-10-30,1,596.88,0.0,596.88,3,0,244.0,0.0,594
CUST01230,Ethan,Anderson,ethan.anderson16@example.com,2024-05-13,Google Ads,,New York,United States,2024-06-15,2025-05-21,2,83.92999999999999,0.0,83.92999999999999,2,0,406.0,0.0,779
CUST01231,Noah,Gonzalez,noah.gonzalez16@example.com,2024-03-29,Meta Ads,,Chicago,United States,2026-05-19,2026-05-19,1,28.34,0.0,28.34,1,0,43.0,0.0,824
CUST01232,Emily,Martin,emily.martin85@example.com,2025-10-06,Organic,,Boston,United States,2025-10-23,2026-06-26,7,2051.4,1000.1800000000001,1051.22,15,3,5.0,0.42857142857142855,268
CUST01233,Alexander,Lopez,alexander.lopez49@example.com,2024-12-06,Organic,,Austin,United States,2025-03-01,2026-01-01,2,197.74,112.01,85.73,3,1,181.0,0.5,572
CUST01234,Olivia,Robinson,olivia.robinson69@example.com,2025-08-04,Google Ads,,Boston,United States,2025-09-28,2025-12-18,2,314.74,0.0,314.74,2,0,195.0,0.0,331
CUST01235,Noah,Anderson,noah.anderson49@example.com,2025-12-01,Email,,Boston,United States,2025-12-03,2026-05-26,2,291.91999999999996,0.0,291.91999999999996,3,0,36.0,0.0,212
CUST01236,Mason,Davis,mason.davis38@example.com,2024-05-27,Organic,,Denver,United States,2024-11-23,2026-06-29,3,573.1,267.87,305.23,4,1,2.0,0.3333333333333333,765
CUST01237,Isabella,Robinson,isabella.robinson56@example.com,2025-02-05,Google Ads,,San Francisco,United States,2025-02-24,2026-02-01,4,359.32,0.0,359.32,4,0,150.0,0.0,511
CUST01238,Michael,Ramirez,michael.ramirez51@example.com,2025-04-09,Meta Ads,,Los Angeles,United States,2025-06-13,2025-12-22,2,896.86,145.22,751.64,6,1,191.0,0.5,448
CUST01239,Mason,Brown,mason.brown54@example.com,2025-05-05,Meta Ads,,Chicago,United States,2025-09-06,2026-06-02,3,297.40999999999997,94.85,202.56,3,1,29.0,0.3333333333333333,422
CUST01240,James,Harris,james.harris54@example.com,2025-09-10,Email,,Austin,United States,2025-09-16,2026-06-28,15,2950.56,99.2,2851.36,23,1,3.0,0.06666666666666667,294
CUST01241,Noah,Gonzalez,noah.gonzalez23@example.com,2024-11-29,Email,,Los Angeles,United States,2024-12-22,2026-06-27,14,2580.6,158.2,2422.4,19,2,4.0,0.14285714285714285,579
CUST01242,Michael,Martinez,michael.martinez78@example.com,2025-04-17,Meta Ads,,Seattle,United States,2025-04-24,2026-06-14,5,629.8299999999999,179.7,450.13,7,1,17.0,0.2,440
CUST01243,Elijah,Martin,elijah.martin41@example.com,2025-07-15,Google Ads,,Boston,United States,2025-12-01,2025-12-14,2,255.31,239.92,15.39,3,1,199.0,0.5,351
CUST01244,Charlotte,Williams,charlotte.williams53@example.com,2024-08-01,Organic,,Denver,United States,2025-10-02,2025-10-02,1,54.13,54.13,0.0,1,1,272.0,1.0,699
CUST01245,Lucas,Sanchez,lucas.sanchez65@example.com,2025-08-03,Organic,,Austin,United States,2025-09-27,2026-04-07,3,355.46000000000004,150.28,205.18,3,1,85.0,0.3333333333333333,332
CUST01246,Emily,Davis,emily.davis32@example.com,2025-11-09,Email,,Denver,United States,2025-11-16,2026-05-03,5,664.71,0.0,664.71,6,0,59.0,0.0,234
CUST01247,Sofia,Thomas,sofia.thomas24@example.com,2025-08-29,Email,,San Francisco,United States,2025-10-26,2025-10-26,1,124.64,0.0,124.64,2,0,248.0,0.0,306
CUST01248,Ethan,Brown,ethan.brown66@example.com,2024-06-29,Meta Ads,,Seattle,United States,2024-08-02,2026-06-10,13,1476.3700000000001,779.8199999999999,696.5500000000001,18,5,21.0,0.38461538461538464,732
CUST01249,Olivia,Martin,olivia.martin23@example.com,2025-12-02,Organic,,Seattle,United States,2025-12-17,2026-06-11,5,420.94,54.6,366.34,6,1,20.0,0.2,211
CUST01250,Mia,Thomas,mia.thomas92@example.com,2025-11-07,Google Ads,,Houston,United States,2025-11-11,2026-06-30,5,395.61,0.0,395.61,6,0,1.0,0.0,236
CUST01251,Sofia,Jones,sofia.jones84@example.com,2026-02-12,Email,,New York,United States,2026-02-20,2026-06-27,17,3045.15,173.59,2871.56,28,1,4.0,0.058823529411764705,139
CUST01252,Elizabeth,Jones,elizabeth.jones94@example.com,2024-06-01,Meta Ads,,Miami,United States,2024-08-10,2026-06-11,8,1175.04,485.19,689.8499999999999,10,4,20.0,0.5,760
CUST01253,Charlotte,Martin,charlotte.martin83@example.com,2025-04-02,Google Ads,,San Francisco,United States,2025-09-23,2026-02-27,2,200.43,119.44,80.99,3,1,124.0,0.5,455
CUST01254,James,Jackson,james.jackson96@example.com,2024-11-07,Referral,,Seattle,United States,2024-12-09,2026-05-14,17,2916.95,603.71,2313.24,27,5,48.0,0.29411764705882354,601
CUST01255,Emily,Robinson,emily.robinson54@example.com,2024-04-01,Email,,Denver,United States,2025-10-10,2026-06-15,2,339.02,0.0,339.02,2,0,16.0,0.0,821
CUST01256,Harper,Gonzalez,harper.gonzalez26@example.com,2024-10-28,Google Ads,,Austin,United States,2024-11-14,2026-01-09,8,1160.66,299.79,860.87,10,3,173.0,0.375,611
CUST01257,Liam,Smith,liam.smith81@example.com,2025-01-02,Google Ads,,Miami,United States,2025-01-04,2026-06-10,7,613.5600000000001,421.34000000000003,192.22,8,4,21.0,0.5714285714285714,545
CUST01258,Daniel,Smith,daniel.smith40@example.com,2025-03-18,Organic,,Seattle,United States,2025-03-28,2026-06-09,14,2905.64,180.2,2725.44,22,2,22.0,0.14285714285714285,470
CUST01259,Abigail,Hernandez,abigail.hernandez58@example.com,2025-02-19,Meta Ads,,Austin,United States,2025-05-08,2025-12-08,4,541.86,93.47,448.39,5,2,205.0,0.5,497
CUST01260,Sophia,Perez,sophia.perez32@example.com,2025-05-01,Google Ads,,Austin,United States,2025-05-09,2026-04-23,11,1697.2,468.07000000000005,1229.1299999999999,16,3,69.0,0.2727272727272727,426
CUST01261,Charlotte,Clark,charlotte.clark56@example.com,2025-03-03,Google Ads,,Chicago,United States,2026-06-14,2026-06-14,1,158.39,0.0,158.39,1,0,17.0,0.0,485
CUST01262,Ava,Smith,ava.smith19@example.com,2025-10-25,Google Ads,,Boston,United States,2026-03-05,2026-06-17,3,388.81,0.0,388.81,5,0,14.0,0.0,249
CUST01263,Henry,Wilson,henry.wilson27@example.com,2024-03-27,Google Ads,,Seattle,United States,2026-04-02,2026-04-02,1,246.12,246.12,0.0,4,1,90.0,1.0,826
CUST01264,Daniel,Anderson,daniel.anderson99@example.com,2025-09-10,Referral,,Denver,United States,2025-09-26,2026-06-19,4,498.88,0.0,498.88,4,0,12.0,0.0,294
CUST01265,Oliver,Anderson,oliver.anderson75@example.com,2025-03-10,Email,,Boston,United States,2025-07-28,2026-05-09,2,192.08,0.0,192.08,3,0,53.0,0.0,478
CUST01266,Charlotte,Lopez,charlotte.lopez38@example.com,2024-07-09,Meta Ads,,New York,United States,2024-09-22,2026-05-28,9,1199.75,390.96,808.79,14,3,34.0,0.3333333333333333,722
CUST01267,Evelyn,Thomas,evelyn.thomas40@example.com,2025-12-30,Meta Ads,,Seattle,United States,2026-01-04,2026-05-19,8,1904.87,73.21,1831.6599999999999,15,1,43.0,0.125,183
CUST01268,Logan,Moore,logan.moore83@example.com,2025-01-10,Google Ads,,New York,United States,2025-03-18,2025-07-01,3,754.11,0.0,754.11,4,0,365.0,0.0,537
CUST01269,Evelyn,Thomas,evelyn.thomas57@example.com,2024-04-25,Email,,Los Angeles,United States,2025-04-17,2026-04-23,3,723.81,413.18,310.63,4,1,69.0,0.3333333333333333,797
CUST01270,Ava,White,ava.white77@example.com,2026-02-07,Organic,,Boston,United States,2026-02-22,2026-06-19,6,1580.21,342.03,1238.18,14,1,12.0,0.16666666666666666,144
CUST01271,Harper,Williams,harper.williams76@example.com,2025-09-16,Google Ads,,Boston,United States,2025-11-19,2026-01-05,2,158.84,90.64,68.2,2,1,177.0,0.5,288
CUST01272,Abigail,White,abigail.white94@example.com,2025-11-15,Google Ads,,Austin,United States,2025-12-16,2025-12-16,1,43.01,0.0,43.01,1,0,197.0,0.0,228
CUST01273,Michael,Jackson,michael.jackson49@example.com,2025-09-19,Google Ads,,San Francisco,United States,2026-06-27,2026-06-27,1,154.2,0.0,154.2,3,0,4.0,0.0,285
CUST01274,Ethan,Harris,ethan.harris11@example.com,2025-04-25,Meta Ads,,Boston,United States,2026-01-02,2026-02-23,2,236.26,0.0,236.26,2,0,128.0,0.0,432
CUST01275,Evelyn,White,evelyn.white52@example.com,2025-03-07,Meta Ads,,Miami,United States,2025-10-29,2025-10-29,1,358.95,0.0,358.95,3,0,245.0,0.0,481
